term;assetType;occurrences;contexts;sourceFiles;sampleLocators;keepOriginal;notes
*#data/scripts/tutorial1/sign_levergate.png;image;1;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1d.variables[0].value;true;
*#data/scripts/tutorial1/sign_mace.png;image;1;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1l.variables[0].value;true;
*#data/scripts/tutorial1/sign_shield.png;image;1;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1c.variables[0].value;true;
*#data/scripts/tutorial1/sign_sword.png;image;1;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1b.variables[0].value;true;
*#data/scripts/tutorial1/sign_torch.png;image;1;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1e.variables[1].value;true;
*#data/scripts/tutorial2/sign_chakram.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2h.variables[0].value;true;
*#data/scripts/tutorial2/sign_hunting.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2b.variables[0].value;true;
*#data/scripts/tutorial2/sign_longbow.png;image;2;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2k.variables[0].value | data/scripts/tutorial2/script.json::root.script_entries.tutorial2q.variables[0].value;true;
*#data/scripts/tutorial2/sign_pierce.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2q.variables[1].value;true;
*#data/scripts/tutorial2/sign_quiver.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2j.variables[0].value;true;
*#data/scripts/tutorial2/sign_rock.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2i.variables[0].value;true;
*#data/scripts/tutorial2/sign_shortbow.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2m.variables[0].value;true;
*#data/scripts/tutorial2/sign_silver.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2p.variables[0].value;true;
*#data/scripts/tutorial2/sign_springshot.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2d.variables[0].value;true;
*#data/scripts/tutorial2/sign_swift.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2c.variables[0].value;true;
*#data/scripts/tutorial3/sign_hole.png;image;1;game data text;data/scripts/tutorial3/script.json;data/scripts/tutorial3/script.json::root.script_entries.tutorial3i.variables[0].value;true;
*#data/scripts/tutorial3/sign_spike.png;image;1;game data text;data/scripts/tutorial3/script.json;data/scripts/tutorial3/script.json::root.script_entries.tutorial3e.variables[0].value;true;
*#data/scripts/tutorial4/sign_appraise.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4hi.variables[1].value;true;
*#data/scripts/tutorial4/sign_bread.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4g.variables[0].value;true;
*#data/scripts/tutorial4/sign_curse.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4ha.variables[0].value;true;
*#data/scripts/tutorial4/sign_meat.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4o.variables[0].value;true;
*#data/scripts/tutorial4/sign_pie.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4l.variables[0].value;true;
*#data/scripts/tutorial4/sign_potion.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4j.variables[0].value;true;
*#data/scripts/tutorial4/sign_reverse.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4h.variables[0].value;true;
*#data/scripts/tutorial4/sign_scroll.png;image;2;game data text;data/scripts/tutorial4/script.json | data/scripts/tutorial5/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4a.variables[0].value | data/scripts/tutorial5/script.json::root.script_entries.tutorial5p.variables[0].value;true;
*#data/scripts/tutorial4/sign_towel.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4n.variables[3].value;true;
*#data/scripts/tutorial5/sign_cursed.png;image;2;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5e.variables[1].value | data/scripts/tutorial5/script.json::root.script_entries.tutorial5e_gamepad.variables[1].value;true;
*#data/scripts/tutorial5/sign_firestaff.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5j.variables[0].value;true;
*#data/scripts/tutorial5/sign_mysticism.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5aa.variables[2].value;true;
*#data/scripts/tutorial5/sign_readyspell.png;image;2;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5m.variables[0].value | data/scripts/tutorial5/script.json::root.script_entries.tutorial5m_gamepad.variables[0].value;true;
*#data/scripts/tutorial5/sign_recharge.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5v.variables[0].value;true;
*#data/scripts/tutorial5/sign_restoremp.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5y.variables[0].value;true;
*#data/scripts/tutorial5/sign_sorcery.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5aa.variables[0].value;true;
*#data/scripts/tutorial5/sign_spell_training.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5ab.variables[0].value;true;
*#data/scripts/tutorial5/sign_thaumaturgy.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5aa.variables[1].value;true;
*#data/scripts/tutorial5/sign_wizardhat.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5t.variables[0].value;true;
*#images/ui/CharSheet/HUD_CharSheet_CHA_00.png;image;1;game data text;data/scripts/tutorial_hub/script.json;data/scripts/tutorial_hub/script.json::root.script_entries.tutorial_hubab.variables[5].value;true;
*#images/ui/CharSheet/HUD_CharSheet_CON_00.png;image;1;game data text;data/scripts/tutorial_hub/script.json;data/scripts/tutorial_hub/script.json::root.script_entries.tutorial_hubab.variables[2].value;true;
*#images/ui/CharSheet/HUD_CharSheet_DEX_00.png;image;1;game data text;data/scripts/tutorial_hub/script.json;data/scripts/tutorial_hub/script.json::root.script_entries.tutorial_hubab.variables[1].value;true;
*#images/ui/CharSheet/HUD_CharSheet_INT_00.png;image;2;game data text;data/scripts/tutorial5/script.json | data/scripts/tutorial_hub/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5l.variables[0].value | data/scripts/tutorial_hub/script.json::root.script_entries.tutorial_hubab.variables[3].value;true;
*#images/ui/CharSheet/HUD_CharSheet_PER_00.png;image;1;game data text;data/scripts/tutorial_hub/script.json;data/scripts/tutorial_hub/script.json::root.script_entries.tutorial_hubab.variables[4].value;true;
*#images/ui/CharSheet/HUD_CharSheet_REGEN_00.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5y.variables[1].value;true;
*#images/ui/CharSheet/HUD_CharSheet_STR_00.png;image;2;game data text;data/scripts/tutorial3/script.json | data/scripts/tutorial_hub/script.json;data/scripts/tutorial3/script.json::root.script_entries.tutorial3a.variables[0].value | data/scripts/tutorial_hub/script.json::root.script_entries.tutorial_hubab.variables[0].value;true;
*#images/ui/Glyphs/KeyboardGlyphs/Rendered/NamedKeys/Unpressed_Text_Alt_00.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5d.variables[0].value;true;
*#images/ui/Glyphs/KeyboardGlyphs/Rendered/Numbers/Unpressed_Text_0_00.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1h.variables[2].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1h.variables[4].value;true;
*#images/ui/Glyphs/KeyboardGlyphs/Rendered/Numbers/Unpressed_Text_1_00.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1h.variables[1].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1h.variables[3].value;true;
*#images/ui/Glyphs/Mouse/Mouse_Base_00.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1z.variables[4].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1i2.variables[1].value;true;
*#images/ui/Glyphs/Stick_PS_L_00.png;image;1;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1z_gamepad.variables[0].value;true;
*#images/ui/Glyphs/Stick_PS_R_00.png;image;1;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1z_gamepad.variables[1].value;true;
*#images/ui/HUD/HUD_Hunger_01D.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4e.variables[0].value;true;
*#images/ui/HUD/indicators/damage;image;3;game data text;data/HUD_settings.json;data/HUD_settings.json::root.damage_indicators.animation_on_damage[1] | data/HUD_settings.json::root.damage_indicators.animation_on_damage[2] | data/HUD_settings.json::root.damage_indicators.animation_on_damage[3];true;
*#images/ui/HUD/indicators/damageB;image;1;game data text;data/HUD_settings.json;data/HUD_settings.json::root.damage_indicators.animation_on_damage[0];true;
*#images/ui/HUD/indicators/damage_blocked;image;4;game data text;data/HUD_settings.json;data/HUD_settings.json::root.damage_indicators.animation_on_blocking[0] | data/HUD_settings.json::root.damage_indicators.animation_on_blocking[1] | data/HUD_settings.json::root.damage_indicators.animation_on_blocking[2] | data/HUD_settings.json::root.damage_indicators.animation_on_blocking[3];true;
*#images/ui/HUD/statusfx/bleed.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4n.variables[2].value;true;
*#images/ui/HUD/statusfx/burning.png;image;1;game data text;data/scripts/tutorial2/script.json;data/scripts/tutorial2/script.json::root.script_entries.tutorial2l.variables[0].value;true;
*#images/ui/HUD/statusfx/grease.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4n.variables[1].value;true;
*#images/ui/HUD/statusfx/messypie.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4n.variables[0].value;true;
*#images/ui/Main Menus/Play/PlayerCreation/ClassSelection/ClassSelect_Icon_Rogue_00.png;image;1;game data text;data/scripts/tutorial_hub/script.json;data/scripts/tutorial_hub/script.json::root.script_entries.tutorial_hubz.variables[1].value;true;
*#images/ui/Main Menus/Play/PlayerCreation/ClassSelection/ClassSelect_Icon_Warrior_00.png;image;1;game data text;data/scripts/tutorial_hub/script.json;data/scripts/tutorial_hub/script.json::root.script_entries.tutorial_hubz.variables[0].value;true;
*#images/ui/Main Menus/Play/PlayerCreation/ClassSelection/ClassSelect_Icon_Wizard_00.png;image;1;game data text;data/scripts/tutorial_hub/script.json;data/scripts/tutorial_hub/script.json::root.script_entries.tutorial_hubz.variables[2].value;true;
*#images/ui/SkillSheet/Icons/Appraisal02_32.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4i.variables[0].value;true;
*#images/ui/SkillSheet/Icons/Axes02_32.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky.variables[3].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky_gamepad.variables[3].value;true;
*#images/ui/SkillSheet/Icons/Blocking02_32.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky.variables[6].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky_gamepad.variables[6].value;true;
*#images/ui/SkillSheet/Icons/Casting02_32.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5f.variables[0].value;true;
*#images/ui/SkillSheet/Icons/Maces02_32.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky.variables[1].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky_gamepad.variables[1].value;true;
*#images/ui/SkillSheet/Icons/Magic01.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5l.variables[1].value;true;
*#images/ui/SkillSheet/Icons/Magic02_32.png;image;2;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5i.variables[0].value | data/scripts/tutorial5/script.json::root.script_entries.tutorial5i_gamepad.variables[0].value;true;
*#images/ui/SkillSheet/Icons/Polearms02_32.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky.variables[2].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky_gamepad.variables[2].value;true;
*#images/ui/SkillSheet/Icons/Ranged02_32.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky.variables[4].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky_gamepad.variables[4].value;true;
*#images/ui/SkillSheet/Icons/Swimming02_32.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4c.variables[0].value;true;
*#images/ui/SkillSheet/Icons/Swords02_32.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky.variables[0].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky_gamepad.variables[0].value;true;
*#images/ui/SkillSheet/Icons/Unarmed02_32.png;image;2;game data text;data/scripts/tutorial1/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky.variables[5].value | data/scripts/tutorial1/script.json::root.script_entries.tutorial1ky_gamepad.variables[5].value;true;
*#items/images/RedMysticStaff.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5b.variables[2].value;true;
*#items/images/SpellbookGreen.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5b.variables[0].value;true;
*#items/images/spells/cold.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5z.variables[0].value;true;
*#items/images/spells/forcebolt.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5b.variables[1].value;true;
*#items/images/spells/levitation.png;image;3;game data text;data/scripts/tutorial3/script.json | data/scripts/tutorial4/script.json | data/scripts/tutorial5/script.json;data/scripts/tutorial3/script.json::root.script_entries.tutorial3b.variables[0].value | data/scripts/tutorial4/script.json::root.script_entries.tutorial4do.variables[0].value | data/scripts/tutorial5/script.json::root.script_entries.tutorial5u.variables[0].value;true;
*#items/images/spells/light.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5w.variables[0].value;true;
*#items/images/spells/opening.png;image;2;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5q.variables[1].value | data/scripts/tutorial5/script.json::root.script_entries.tutorial5q_gamepad.variables[1].value;true;
*#items/images/spells/reflect_magic.png;image;1;game data text;data/scripts/tutorial4/script.json;data/scripts/tutorial4/script.json::root.script_entries.tutorial4k.variables[0].value;true;
*#items/images/spells/sleep.png;image;1;game data text;data/scripts/tutorial5/script.json;data/scripts/tutorial5/script.json::root.script_entries.tutorial5x.variables[0].value;true;
*images/ui/Main Menus/Story/Eternals.png;image;6;game data text;data/story/BaphometMidpointAutomaton.json | data/story/BaphometMidpointBeast.json | data/story/BaphometMidpointEvil.json | data/story/ClassicBaphometEndingAutomaton.json | data/story/ClassicBaphometEndingBeast.json | data/story/ClassicBaphometEndingEvil.json;data/story/BaphometMidpointAutomaton.json::root.images[3] | data/story/BaphometMidpointBeast.json::root.images[3] | data/story/BaphometMidpointEvil.json::root.images[3] | data/story/ClassicBaphometEndingAutomaton.json::root.images[2] | data/story/ClassicBaphometEndingBeast.json::root.images[2];true;
*images/ui/Main Menus/Story/Hamlet_Rescue.png;image;2;game data text;data/story/HerxMidpointBeast.json | data/story/HerxMidpointEvil.json;data/story/HerxMidpointBeast.json::root.images[2] | data/story/HerxMidpointEvil.json::root.images[2];true;
*images/ui/Main Menus/Story/MagiciansGuild.png;image;5;game data text;data/story/BaphometMidpointAutomaton.json | data/story/BaphometMidpointBeast.json | data/story/BaphometMidpointEvil.json | data/story/HerxMidpointBeast.json | data/story/HerxMidpointEvil.json;data/story/BaphometMidpointAutomaton.json::root.images[5] | data/story/BaphometMidpointBeast.json::root.images[5] | data/story/BaphometMidpointEvil.json::root.images[5] | data/story/HerxMidpointBeast.json::root.images[3] | data/story/HerxMidpointEvil.json::root.images[3];true;
*images/ui/Main Menus/Story/NoEternals.png;image;6;game data text;data/story/BaphometMidpointAutomaton.json | data/story/BaphometMidpointBeast.json | data/story/BaphometMidpointEvil.json | data/story/ClassicBaphometEndingAutomaton.json | data/story/ClassicBaphometEndingBeast.json | data/story/ClassicBaphometEndingEvil.json;data/story/BaphometMidpointAutomaton.json::root.images[2] | data/story/BaphometMidpointBeast.json::root.images[2] | data/story/BaphometMidpointEvil.json::root.images[2] | data/story/ClassicBaphometEndingAutomaton.json::root.images[1] | data/story/ClassicBaphometEndingBeast.json::root.images[1];true;
*images/ui/Main Menus/Story/PowerWaiting.png;image;2;game data text;data/story/HerxMidpointBeast.json | data/story/HerxMidpointEvil.json;data/story/HerxMidpointBeast.json::root.images[5] | data/story/HerxMidpointEvil.json::root.images[5];true;
*images/ui/Main Menus/Story/black.png;image;18;game data text;data/story/BaphometMidpointAutomaton.json | data/story/BaphometMidpointBeast.json | data/story/BaphometMidpointEvil.json | data/story/ClassicBaphometEndingAutomaton.json | data/story/ClassicBaphometEndingBeast.json | data/story/ClassicBaphometEndingEvil.json | data/story/HerxMidpointBeast.json | data/story/HerxMidpointEvil.json;data/story/BaphometMidpointAutomaton.json::root.images[0] | data/story/BaphometMidpointAutomaton.json::root.images[6] | data/story/BaphometMidpointBeast.json::root.images[0] | data/story/BaphometMidpointBeast.json::root.images[6] | data/story/BaphometMidpointEvil.json::root.images[0];true;
*images/ui/Main Menus/Story/white.png;image;11;game data text;data/story/BaphometMidpointAutomaton.json | data/story/BaphometMidpointBeast.json | data/story/BaphometMidpointEvil.json | data/story/ClassicBaphometEndingAutomaton.json | data/story/ClassicBaphometEndingBeast.json | data/story/ClassicBaphometEndingEvil.json | data/story/HerxMidpointBeast.json | data/story/HerxMidpointEvil.json;data/story/BaphometMidpointAutomaton.json::root.images[1] | data/story/BaphometMidpointAutomaton.json::root.images[4] | data/story/BaphometMidpointBeast.json::root.images[1] | data/story/BaphometMidpointBeast.json::root.images[4] | data/story/BaphometMidpointEvil.json::root.images[1];true;
Icon_HeadDefaultM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.default.icon;true;
basic/Icon_AutomatonF_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.automaton.monster female.icon | data/monster_data.json::root.monsters.automaton.player female.icon;true;
basic/Icon_AutomatonM_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.automaton.default.icon | data/monster_data.json::root.monsters.automaton.monster male.icon | data/monster_data.json::root.monsters.automaton.player male.icon;true;
basic/Icon_Bugbear_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.bugbear.default.icon | data/monster_data.json::root.monsters.bugbear.monster.icon;true;
basic/Icon_Cockatrice_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.cockatrice.default.icon | data/monster_data.json::root.monsters.cockatrice.monster.icon;true;
basic/Icon_Crab_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.spider.monster crab.icon | data/monster_data.json::root.monsters.spider.specialNPCs.bubbles.icon | data/monster_data.json::root.monsters.crab.default.icon;true;
basic/Icon_CrystalGolem_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.crystalgolem.default.icon | data/monster_data.json::root.monsters.crystalgolem.monster.icon;true;
basic/Icon_Demon_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.demon.default.icon | data/monster_data.json::root.monsters.demon.monster.icon;true;
basic/Icon_DryadR_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.dryad.default.icon | data/monster_data.json::root.monsters.dryad.monster male.icon | data/monster_data.json::root.monsters.dryad.monster female.icon;true;
basic/Icon_Dryad_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.dryad.player male.icon | data/monster_data.json::root.monsters.dryad.player female.icon;true;
basic/Icon_DummyBot_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.dummybot.default.icon;true;
basic/Icon_Ghoul_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.ghoul.default.icon | data/monster_data.json::root.monsters.ghoul.monster.icon | data/monster_data.json::root.monsters.skeleton.default.icon;true;
basic/Icon_GnomeF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.gnome.monster female.icon;true;
basic/Icon_GnomeF_01.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.gnome.player female.icon;true;
basic/Icon_GnomeM_01.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.gnome.player male.icon;true;
basic/Icon_Gnome_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.gnome.default.icon | data/monster_data.json::root.monsters.gnome.monster male.icon;true;
basic/Icon_GoatmanF_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.goatman.monster female.icon | data/monster_data.json::root.monsters.goatman.player female.icon;true;
basic/Icon_GoatmanM_00.png;image;11;game data text;data/monster_data.json;data/monster_data.json::root.monsters.goatman.default.icon | data/monster_data.json::root.monsters.goatman.monster male.icon | data/monster_data.json::root.monsters.goatman.player male.icon | data/monster_data.json::root.monsters.flame_elemental.default.icon | data/monster_data.json::root.monsters.hologram.default.icon;true;
basic/Icon_GoblinF_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.goblin.monster female.icon | data/monster_data.json::root.monsters.goblin.player female.icon;true;
basic/Icon_GoblinM_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.goblin.default.icon | data/monster_data.json::root.monsters.goblin.monster male.icon | data/monster_data.json::root.monsters.goblin.player male.icon;true;
basic/Icon_GremlinF_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.gremlin.monster female.icon | data/monster_data.json::root.monsters.gremlin.player female.icon;true;
basic/Icon_GremlinM_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.gremlin.default.icon | data/monster_data.json::root.monsters.gremlin.monster male.icon | data/monster_data.json::root.monsters.gremlin.player male.icon;true;
basic/Icon_GyroBot_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.gyrobot.default.icon;true;
basic/Icon_Imp_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.imp.default.icon | data/monster_data.json::root.monsters.imp.monster.icon;true;
basic/Icon_Incubus_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.incubus.default.icon | data/monster_data.json::root.monsters.incubus.monster.icon | data/monster_data.json::root.monsters.incubus.player.icon;true;
basic/Icon_InsectoidF_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.insectoid.monster female.icon | data/monster_data.json::root.monsters.insectoid.player female.icon;true;
basic/Icon_InsectoidM_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.insectoid.default.icon | data/monster_data.json::root.monsters.insectoid.monster male.icon | data/monster_data.json::root.monsters.insectoid.player male.icon;true;
basic/Icon_Kobold_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.kobold.default.icon | data/monster_data.json::root.monsters.kobold.monster.icon;true;
basic/Icon_Moth00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.moth.default.icon;true;
basic/Icon_Myconid_00.png;image;5;game data text;data/monster_data.json;data/monster_data.json::root.monsters.myconid.default.icon | data/monster_data.json::root.monsters.myconid.monster male.icon | data/monster_data.json::root.monsters.myconid.monster female.icon | data/monster_data.json::root.monsters.myconid.player male.icon | data/monster_data.json::root.monsters.myconid.player female.icon;true;
basic/Icon_Rat_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.rat.default.icon | data/monster_data.json::root.monsters.rat.normal rat walk cycle.icon | data/monster_data.json::root.monsters.rat.normal rat attack frames.icon;true;
basic/Icon_SalamanderF_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.salamander.monster female.icon | data/monster_data.json::root.monsters.salamander.player female.icon;true;
basic/Icon_SalamanderM_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.salamander.default.icon | data/monster_data.json::root.monsters.salamander.monster male.icon | data/monster_data.json::root.monsters.salamander.player male.icon;true;
basic/Icon_Scarab_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.scarab.default.icon | data/monster_data.json::root.monsters.scarab.monster.icon;true;
basic/Icon_Scorpion_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.scorpion.default.icon | data/monster_data.json::root.monsters.scorpion.monster.icon;true;
basic/Icon_SentryBot_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.sentrybot.default.icon;true;
basic/Icon_SkeletonF_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.skeleton.monster mouldy.icon | data/monster_data.json::root.monsters.skeleton.player mouldy.icon;true;
basic/Icon_SkeletonM_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.skeleton.monster.icon | data/monster_data.json::root.monsters.skeleton.player.icon;true;
basic/Icon_SlimeBlueC_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.slime.slime blue.icon;true;
basic/Icon_SlimeGreenC_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.slime.default.icon | data/monster_data.json::root.monsters.slime.slime green.icon;true;
basic/Icon_SlimeMetalC_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.slime.slime metal.icon;true;
basic/Icon_SlimeRedC_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.slime.slime red.icon;true;
basic/Icon_SlimeTarC_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.slime.slime tar.icon;true;
